,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tBodyAcc-mad()-X
278,0.29417901,-0.034406963,-0.12252018,0.16653192,0.40635988,-0.38981004,0.081184982
279,0.20731083,-0.19305262,-0.16045556,-0.18105698,0.28218244,-0.27985045,-0.23705738
280,0.36261593,-0.072425218,-0.12119007,-0.15993783,0.26532817,-0.27782284,-0.22834938
281,0.27816503,0.027962971,-0.080086674,-0.22932584,0.08322636,-0.28421622,-0.32874635
282,0.2563942,-0.012968956,-0.11188381,-0.30518992,0.16031136,-0.21018974,-0.37986587
283,0.24683451,-0.043831863,-0.14154702,-0.30416299,0.088253945,-0.29132365,-0.36967648
284,0.29819093,-0.023188147,-0.10758915,-0.31600362,0.035834731,-0.20863051,-0.38186694
285,0.26963228,-0.037614803,-0.11446394,-0.32331396,0.059220291,-0.18569834,-0.37144496
286,0.19648111,0.0058967997,-0.12903397,-0.27504671,0.010169834,-0.33423347,-0.33673535
287,0.19518889,-0.074923063,-0.31908182,-0.25650006,0.096200945,-0.15861631,-0.32272705
288,0.24200036,-0.051685995,-0.11614944,-0.16118568,0.22450243,-0.23498287,-0.2212115
289,0.31856167,-0.027020624,-0.081685509,-0.21655876,0.15751279,-0.19709838,-0.28022438
290,0.28637788,-0.037529434,-0.087672085,-0.25449919,0.12420105,-0.23013936,-0.32959828
291,0.26149147,-0.040122792,-0.071103801,-0.21119359,0.20905632,-0.26283948,-0.28566817
292,0.25438287,0.0093508548,-0.13722003,-0.27870642,0.20081859,-0.26719413,-0.35352532
293,0.22326915,-0.00014139722,-0.15908758,-0.24432867,0.17895418,-0.26474286,-0.31668321
294,0.21223054,0.0029777676,-0.10370011,-0.19232523,0.13034124,-0.32966384,-0.24159467
295,0.37772556,-0.043437113,-0.33051333,-0.13039627,0.077981657,-0.20028106,-0.17742855
296,0.36081239,-0.03391096,-0.13858928,-0.14096891,0.15719895,-0.2547758,-0.18071151
297,0.25631314,-0.016422148,-0.058532753,-0.24729536,0.19431162,-0.29606005,-0.30584351
298,0.26294232,0.0074128076,-0.091331896,-0.20435168,0.20494034,-0.21908744,-0.25821361
299,0.27685853,0.011056542,-0.12722914,-0.2775426,0.094575476,-0.2390091,-0.34108606
300,0.24514236,-0.015805672,-0.081850253,-0.28343969,0.053557687,-0.31639359,-0.35505155
301,0.19783456,-0.015901763,-0.059524406,-0.2428711,0.024754142,-0.33775479,-0.30732434
302,0.19918776,0.036583027,0.31935782,-0.890794,-0.55587806,-0.31448388,-0.90927405
303,0.28638505,-0.083568838,-0.1466763,-0.93686913,-0.79904835,-0.65161807,-0.94839221
304,0.30882643,-0.036619566,-0.19515573,-0.96172407,-0.76101949,-0.84485271,-0.97252569
305,0.25756859,0.020305323,-0.050276102,-0.97951639,-0.94433844,-0.85169801,-0.97979632
306,0.25955873,0.0046596569,-0.057737157,-0.97346218,-0.8993411,-0.84504381,-0.97347684
307,0.28314011,-0.021003469,-0.12570109,-0.97671014,-0.87622401,-0.91608973,-0.97927244
308,0.26517313,-0.010026893,-0.077670207,-0.97925348,-0.85062506,-0.90277905,-0.98192575
309,0.27008378,0.0048569578,-0.083685376,-0.98423332,-0.89361565,-0.9074923,-0.98580772
310,0.28273831,-0.017324312,-0.11666218,-0.99315596,-0.95105602,-0.95929147,-0.99408793
311,0.28113989,-0.024462626,-0.11935491,-0.9959613,-0.97285606,-0.97417088,-0.99652802
312,0.28014898,-0.023329188,-0.11789258,-0.9952524,-0.98073792,-0.96974843,-0.99576783
313,0.2817674,-0.025205551,-0.11867533,-0.99405734,-0.98128101,-0.95300502,-0.99426018
314,0.2842585,-0.021144586,-0.12213853,-0.99498651,-0.96543222,-0.95556302,-0.99545594
315,0.28260885,-0.01808229,-0.12286608,-0.99428651,-0.96604286,-0.95375514,-0.99474251
316,0.27944946,-0.018085928,-0.12039583,-0.99312078,-0.98188427,-0.94528278,-0.99352845
317,0.26896048,-0.022184652,-0.097454173,-0.98735138,-0.96307094,-0.94018343,-0.99131934
318,0.33525867,0.075461569,-0.11818184,-0.95064252,-0.51889915,-0.76859864,-0.9506474
319,0.27186857,-0.036372612,-0.14550653,-0.99555037,-0.94895385,-0.9252767,-0.99599772
320,0.28200991,-0.032682629,-0.11706991,-0.99555614,-0.95453827,-0.96872161,-0.99598247
321,0.27568858,-0.030012935,-0.10448052,-0.99381486,-0.96528295,-0.95308001,-0.99439248
322,0.26911817,-0.02580678,-0.080175463,-0.99471142,-0.95441178,-0.96724759,-0.99518768
323,0.2734611,-0.018551272,-0.086201283,-0.99254592,-0.92605965,-0.96799826,-0.99321545
324,0.27321225,-0.0096402541,-0.10077378,-0.99064479,-0.92226753,-0.96832069,-0.99122124
325,0.27596953,-0.03030971,-0.12078182,-0.98904403,-0.9031061,-0.96940559,-0.98950501
326,0.27963328,-0.030560045,-0.11603058,-0.99032615,-0.91097448,-0.97578245,-0.99075199
327,0.27581383,-0.013010156,-0.095351023,-0.9928605,-0.95495518,-0.97460962,-0.99323908
328,0.27380433,-0.012208646,-0.097438815,-0.9900134,-0.94624269,-0.96838369,-0.99148535
329,0.30611912,-0.007766932,-0.23988195,-0.95861906,-0.81417766,-0.73136791,-0.96711153
330,0.19014289,0.055032093,-0.083097959,-0.92510663,-0.66513585,-0.92014772,-0.92861876
331,0.28846121,-0.023680076,-0.11782591,-0.98864014,-0.97719818,-0.97851675,-0.98935032
332,0.28155688,-0.014095673,-0.11981253,-0.99218446,-0.98562107,-0.96270668,-0.99276067
333,0.27685643,-0.012799337,-0.12062537,-0.99483651,-0.98999456,-0.95862505,-0.99527331
334,0.2770617,-0.01402073,-0.10862886,-0.99433225,-0.98836617,-0.96074753,-0.99476867
335,0.27513101,-0.012226581,-0.11489357,-0.99423159,-0.98157424,-0.96857259,-0.99476232
336,0.27728983,-0.0099312438,-0.13118279,-0.99323003,-0.98208294,-0.97582839,-0.9936565
337,0.28017578,-0.010445598,-0.13672229,-0.9936161,-0.98686101,-0.96525944,-0.99420332
338,0.27581403,-0.013128433,-0.11278809,-0.99507288,-0.98848601,-0.95590734,-0.995596
339,0.27255474,-0.014617518,-0.10001367,-0.99632569,-0.98943693,-0.97051084,-0.99693128
340,0.27805019,-0.016252849,-0.11157826,-0.99587429,-0.98829264,-0.96274823,-0.99619662
341,0.28852873,-0.018765023,-0.11224819,-0.98538516,-0.96857265,-0.95961245,-0.98952407
342,0.28055394,0.028599996,-0.1199178,-0.98065938,-0.86950106,-0.89127279,-0.98403214
343,0.27796689,0.0002353859,-0.11846288,-0.98893382,-0.97404745,-0.96105877,-0.99008778
344,0.27539409,-0.011431425,-0.10301292,-0.98186164,-0.90098996,-0.95361792,-0.98441599
345,0.27175681,-0.0079864375,-0.089787018,-0.98096357,-0.8870607,-0.9581619,-0.98371726
346,0.27410952,-0.005364989,-0.097327377,-0.98628452,-0.93262007,-0.97404069,-0.98759084
347,0.27799739,-0.01328597,-0.10531014,-0.98856711,-0.95622029,-0.97657956,-0.98965162
348,0.28118107,-0.012872911,-0.12324029,-0.99262556,-0.96934488,-0.96790157,-0.99340073
349,0.28084628,-0.021385093,-0.12184916,-0.99303159,-0.97775098,-0.96727994,-0.99392428
350,0.26870402,-0.012186752,-0.080325892,-0.98597362,-0.92252014,-0.95804171,-0.98921372
351,0.26830284,0.010543407,-0.077656995,-0.9854011,-0.92350041,-0.95659092,-0.98801751
352,0.27751716,-0.0040593567,-0.10567324,-0.99232003,-0.92605696,-0.97150497,-0.99262583
353,0.27872577,-0.028978167,-0.11540244,-0.99246229,-0.92777302,-0.95862366,-0.99353482
354,0.051028466,0.0065653695,-0.11217226,-0.60869833,-0.6509741,-0.83342996,-0.65277196
355,0.30861379,-0.036677174,-0.098717165,-0.9004622,-0.85074357,-0.90754457,-0.90820176
356,0.23647975,-0.013171324,-0.10348975,-0.97498219,-0.97694278,-0.9772233,-0.97558474
357,0.28035575,-0.015589391,-0.11261838,-0.98826717,-0.98465067,-0.98495238,-0.98841712
358,0.27731664,-0.017055974,-0.10852111,-0.98708113,-0.98940806,-0.98765162,-0.986827
359,0.2771087,-0.017248532,-0.10945889,-0.98777197,-0.98748971,-0.98560161,-0.98726905
360,0.27732543,-0.018180619,-0.10913779,-0.98689399,-0.98904206,-0.98318818,-0.98648585
361,0.27748275,-0.017005809,-0.10810812,-0.98781387,-0.99029762,-0.98355164,-0.98863749
362,0.27506732,-0.015686386,-0.10681963,-0.98803921,-0.99039855,-0.98186155,-0.98879983
363,0.27642809,-0.01662193,-0.10918132,-0.98844841,-0.98805442,-0.9834039,-0.98844947
364,0.27806382,-0.018812708,-0.11079742,-0.98930665,-0.9898741,-0.98292054,-0.98923398
365,0.27674706,-0.017204143,-0.10735884,-0.98920328,-0.98770934,-0.98419976,-0.98892564
366,0.28585883,-0.014763411,-0.11128499,-0.98752765,-0.99060142,-0.98311075,-0.98788805
367,0.2733935,-0.017214987,-0.10848624,-0.98756152,-0.99218888,-0.98611059,-0.98786076
368,0.28029271,-0.015953791,-0.11146182,-0.98873968,-0.98962934,-0.99226467,-0.98962461
369,0.28978779,-0.014542375,-0.11965153,-0.97407475,-0.95280275,-0.95909921,-0.98016887
370,0.32779551,-0.015229268,-0.18408658,-0.79129964,-0.64188054,-0.76963961,-0.82427627
371,0.36526137,0.0084160269,-0.19277943,-0.8850837,-0.79576573,-0.81852727,-0.89105383
372,0.25596857,-0.0074210551,-0.12355166,-0.97466881,-0.94363116,-0.94687491,-0.9742549
373,0.27825064,-0.018024047,-0.10670789,-0.9858728,-0.99179899,-0.9816147,-0.98634834
374,0.28369547,-0.01736667,-0.11311272,-0.98740984,-0.99095298,-0.97670469,-0.98819315
375,0.27322234,-0.018568274,-0.10705091,-0.983165,-0.98774385,-0.96849498,-0.98342543
376,0.274189,-0.016910887,-0.10787557,-0.98308904,-0.98531579,-0.96728458,-0.98293182
377,0.28222232,-0.016935802,-0.1122772,-0.98714038,-0.98565357,-0.97511802,-0.98725449
378,0.27869661,-0.016529127,-0.10651644,-0.98814189,-0.98454768,-0.98050896,-0.98920123
379,0.28055182,-0.015765129,-0.10789218,-0.98696288,-0.98766609,-0.98008015,-0.98776979
380,0.27475392,-0.019499381,-0.10896832,-0.98842622,-0.9929582,-0.98212952,-0.98891137
381,0.27684005,-0.017767982,-0.10807413,-0.98810142,-0.98884621,-0.97537494,-0.98767474
382,0.27710557,-0.015506359,-0.1059817,-0.98800174,-0.98595408,-0.97709342,-0.98768844
383,0.2924326,-0.017878346,-0.1143253,-0.97689274,-0.97295025,-0.97720327,-0.98001271
384,0.30915404,0.046080947,-0.098416109,-0.52777609,-0.27059129,-0.57376047,-0.5503014
385,0.26093585,-0.0093436512,-0.090990058,-0.49214924,-0.1872929,-0.61514823,-0.51222967
386,0.28996373,-0.018980389,-0.099626201,-0.47554091,-0.28004417,-0.5604131,-0.49973899
387,0.27368944,-0.033732585,-0.13180751,-0.4734004,-0.30467893,-0.54293501,-0.49237465
388,0.25883749,-0.0069610662,-0.11768917,-0.46186008,-0.1574607,-0.59750851,-0.49145298
389,0.34684312,-0.0011256259,-0.10309374,-0.42273027,-0.1281277,-0.5997675,-0.45495493
390,0.26158945,-0.022160746,-0.095559204,-0.43701642,-0.1696263,-0.57993119,-0.47335918
391,0.2484134,-0.041231042,-0.10062737,-0.43904879,-0.090983638,-0.52617778,-0.47531793
392,0.25553983,-0.025850438,-0.15651915,-0.47998226,-0.06047801,-0.54635139,-0.5142847
393,0.27320412,-0.01203237,-0.13701804,-0.50265447,-0.083455874,-0.60627192,-0.531081
394,0.31831507,-0.021271136,-0.096684508,-0.47950475,-0.15082774,-0.58784577,-0.49905692
395,0.25520113,0.011061827,-0.067991804,-0.47187454,-0.2911993,-0.52015606,-0.49839312
396,0.28671326,-0.020601225,-0.077380248,-0.48810795,-0.21499213,-0.47922701,-0.51722166
397,0.26112918,-0.049985729,-0.12533006,-0.51211634,-0.15877764,-0.50574456,-0.53342341
398,0.25694564,0.0054141258,-0.116558,-0.51045953,-0.19056432,-0.57804442,-0.53550317
399,0.34234961,0.011521256,-0.086822203,-0.50314449,-0.16656875,-0.58534473,-0.52680871
400,0.26227824,-0.057349042,-0.14499221,-0.46622729,-0.17045107,-0.43843845,-0.48795276
401,0.2693487,-0.0025087408,-0.1129306,-0.45538443,-0.062779593,-0.55535607,-0.47197665
402,0.28833576,0.01508198,-0.12687212,-0.4370912,-0.027838319,-0.59415555,-0.45179343
403,0.28550945,-0.025785907,-0.098237602,-0.45495125,-0.11411067,-0.56022866,-0.47502336
404,0.26413773,-0.054654853,-0.11101336,-0.47058183,-0.14249618,-0.54418174,-0.49432143
405,0.26884884,0.008148501,-0.10847838,-0.45933592,-0.049129155,-0.56961794,-0.48641431
406,0.31756167,0.0054502873,-0.12174565,-0.45248745,0.010102272,-0.53979081,-0.47875531
407,0.27050501,-0.028146555,-0.092759318,-0.42711189,-0.031369474,-0.50948002,-0.4474866
408,0.24916439,-0.046933272,-0.092092809,-0.44282125,-0.06440511,-0.49991442,-0.46123622
409,0.27243408,-0.021554906,-0.12924009,-0.48391012,-0.015636416,-0.53527967,-0.50450608
410,0.32498849,0.0072651168,-0.11657728,-0.476951,-0.030204837,-0.56876007,-0.49281852
411,0.24362795,-0.026698627,-0.12937027,-0.4586587,-0.17118267,-0.55857492,-0.48123158
412,0.2604804,-0.015305432,-0.097889565,-0.4585743,-0.24125173,-0.53023625,-0.49078705
413,0.28402036,-0.015717841,-0.087331821,-0.45735121,-0.1524857,-0.54395317,-0.48697196
414,0.27672301,0.0104587,-0.10159656,-0.45827506,-0.053339586,-0.55780753,-0.48055248
415,0.32860731,0.013722763,-0.073780445,-0.067456994,-0.34568642,-0.54353541,-0.10341932
416,0.22999415,0.013894079,-0.093146151,-0.13537203,-0.41721304,-0.53149856,-0.16125805
417,0.3416868,-0.034447458,-0.11302177,-0.12929686,-0.30181716,-0.4688725,-0.17503179
418,0.16422959,0.030590021,-0.016410577,-0.0013044773,-0.40722592,-0.59356665,-0.077884755
419,0.29353396,-0.007301699,-0.10682503,0.12133771,-0.33324176,-0.59328629,0.051407753
420,0.22827325,0.007316065,-0.067012121,-0.28479772,-0.46495504,-0.53685754,-0.31576629
421,0.30233239,0.031498918,-0.067048605,-0.18719375,-0.47703554,-0.52801657,-0.20826548
422,0.3172964,-0.022770336,-0.089612042,-0.20552613,-0.43511094,-0.53739617,-0.2413313
423,0.37374556,-0.046482279,-0.13008758,-0.26527997,-0.16022233,-0.53348332,-0.31680849
424,0.28426048,-0.028545838,-0.12103988,-0.26526141,-0.13675533,-0.54062236,-0.30517154
425,0.14957067,-0.0051893681,-0.040371232,-0.26431398,-0.36226181,-0.46828729,-0.35252045
426,0.22200404,-0.0029673033,-0.10429228,-0.27763759,-0.25704343,-0.37838638,-0.36220167
427,0.21602107,-0.011841202,-0.14935526,-0.13942614,-0.31400359,-0.43830468,-0.2007595
428,0.26857249,-0.018425387,-0.10476352,0.039896217,-0.34343943,-0.49714923,-0.0094951545
429,0.48249021,-0.021489383,-0.15497999,0.069607542,-0.24408727,-0.41398126,0.037566537
430,0.32140238,0.02575832,-0.022552835,0.013029152,-0.40619318,-0.44693316,-0.031894731
431,0.21088246,0.0068403589,-0.054977077,0.028901568,-0.38795581,-0.49244803,-0.0034110684
432,0.17856694,-0.02263644,-0.097887422,-0.12824551,-0.2511425,-0.57727067,-0.17464546
433,0.23349642,-0.046622351,-0.1184478,-0.14437215,-0.29339911,-0.5532804,-0.20598257
434,0.27473751,0.0015783122,-0.12342557,-0.11499641,-0.34537968,-0.45042299,-0.17763336
435,0.26728659,-0.019647729,-0.10240656,-0.14957193,-0.20047447,-0.45183135,-0.22103891
436,0.34839724,-0.032357253,-0.11131923,-0.028052755,-0.1729262,-0.58688058,-0.055030997
437,0.33398592,0.006971351,-0.19180326,0.12543104,-0.22946726,-0.53622022,0.10008657
438,0.36323991,-0.091988202,-0.23958561,-0.25446968,-0.013921555,-0.35064887,-0.394518
439,0.21150956,0.015320443,-0.085888577,-0.29092397,-0.28400687,-0.46641578,-0.43495497
440,0.14028257,-0.024774748,-0.058393749,-0.30617287,-0.24662005,-0.43628349,-0.42456522
441,0.30833231,-0.031230345,-0.023772515,-0.27076697,-0.1706243,-0.35773694,-0.385661
442,0.30127859,-0.0081853394,-0.16820747,-0.31603526,-0.15807805,-0.38147292,-0.45361206
443,0.33356457,-0.012958909,-0.20506704,-0.30820335,-0.1549319,-0.49217834,-0.45167217
444,0.24842031,-0.0028505653,-0.086121566,-0.37568268,-0.12701544,-0.43993486,-0.50358488
445,0.17402448,-0.037292256,-0.10503359,-0.39431078,-0.14324898,-0.46054264,-0.47876475
446,0.33903608,-0.040870077,-0.11272809,-0.29392609,-0.14649694,-0.4591974,-0.38668446
447,0.36579586,-0.015943004,-0.082403319,-0.28817417,-0.14112156,-0.41472036,-0.39556981
448,0.23488534,0.0031079074,-0.13402199,-0.32957861,-0.26825373,-0.46146197,-0.43730777
449,0.17290917,-0.12207847,-0.11184651,-0.15376878,-0.097729563,-0.44186138,-0.2656023
450,0.24966739,-0.026959305,-0.11194671,-0.17438443,-0.20400532,-0.43024498,-0.2977624
451,0.37154184,-0.036892063,-0.07434504,-0.23574228,-0.098604567,-0.3682515,-0.3731347
452,0.38604971,-0.011091889,-0.084010603,-0.29421317,-0.034884992,-0.41187958,-0.41072039
453,0.27420703,-0.017415219,-0.15499538,-0.27373493,-0.065243591,-0.44508085,-0.37431816
454,0.24881813,-0.0082547695,-0.12541965,-0.21032467,-0.016878292,-0.37046926,-0.32003793
455,0.28987434,-0.024056563,-0.12302931,-0.20545599,0.0006388387,-0.34074547,-0.31988167
456,0.27175142,-0.052301652,-0.13282249,-0.2006412,-0.047201796,-0.37120673,-0.31425969
457,0.25342313,-0.034023083,-0.089549329,-0.17345011,0.046470628,-0.402548,-0.28387852
458,0.33411519,-0.13109183,-0.15126875,-0.047120065,0.073665558,-0.34624594,-0.14050115
459,0.34863245,-0.041476271,-0.05500607,-0.11496005,-0.11145949,-0.42427699,-0.2314811
460,0.26105522,-0.024170981,-0.080604337,-0.24050629,-0.10947356,-0.37323847,-0.32299575
461,0.29821999,-0.022570919,-0.13833296,-0.19604633,0.0065888546,-0.38359347,-0.27906618
462,0.27901789,-0.020843435,-0.087746132,-0.1780637,0.059194864,-0.39699936,-0.2975812
463,0.24934673,-0.018999253,-0.065388479,-0.21148501,0.031111001,-0.28898742,-0.32521184
464,0.28096328,-0.024715802,-0.153438,-0.19594529,-0.080287019,-0.29756364,-0.28788166
465,0.26011522,-0.009225646,-0.17514246,-0.15516478,-0.17511368,-0.38167816,-0.2522638
466,0.36712484,0.24610584,0.33931216,-0.74430556,-0.13811211,-0.53330941,-0.76487194
467,0.19050003,-0.028162994,0.047063509,-0.92407205,-0.76935151,-0.48227762,-0.92618144
468,0.31023328,-0.044826469,-0.20716881,-0.96702147,-0.84072139,-0.86834564,-0.96895749
469,0.29749006,-0.0040575498,-0.16087072,-0.97380017,-0.81936292,-0.8314905,-0.97530767
470,0.27799381,-0.0052553965,-0.12316028,-0.98509345,-0.8097819,-0.92225192,-0.98614401
471,0.28148819,-0.029252444,-0.12181828,-0.98997666,-0.88987243,-0.92844258,-0.99137769
472,0.27885312,-0.028739355,-0.10930185,-0.9896342,-0.94212042,-0.95333021,-0.99104681
473,0.2854892,-0.024575917,-0.1407388,-0.98626526,-0.9364091,-0.98380923,-0.98879579
474,0.28141963,-0.018489534,-0.1329983,-0.98447618,-0.93372815,-0.96432242,-0.9863331
475,0.27151202,-0.01879681,-0.086495192,-0.98103338,-0.91152983,-0.9297342,-0.983048
476,0.2701509,-0.0066498908,-0.070094547,-0.98045223,-0.8987578,-0.93147501,-0.98285827
477,0.27543487,-0.0069991706,-0.10718854,-0.98011204,-0.90850727,-0.93010602,-0.9822583
478,0.27566389,-0.017385183,-0.10574463,-0.98391582,-0.93034755,-0.94292074,-0.98685221
479,0.28341065,-0.023547821,-0.12553787,-0.99081627,-0.95817993,-0.92118365,-0.99162721
480,0.28319449,-0.024927815,-0.12568548,-0.99210546,-0.97789941,-0.93028512,-0.99262068
481,0.27608047,-0.044892866,-0.11972813,-0.97176439,-0.80834107,-0.88023018,-0.987345
482,0.39858287,0.18626034,-0.035933018,-0.89423171,-0.10789039,-0.84290492,-0.89510323
483,0.26641823,-0.057992817,-0.13796654,-0.9850869,-0.78836291,-0.93299687,-0.98674196
484,0.28072709,-0.029906051,-0.14123956,-0.99273468,-0.88401989,-0.93473412,-0.99334381
485,0.28124873,-0.019284539,-0.10577073,-0.99191293,-0.84960234,-0.9666913,-0.99243556
486,0.27333711,0.020901722,-0.085464587,-0.9918046,-0.79967964,-0.95406747,-0.99285893
487,0.27413712,0.00087612591,-0.088950317,-0.9905489,-0.79518693,-0.95101087,-0.99163749
488,0.27753373,-0.048244353,-0.10137557,-0.99284248,-0.91639656,-0.97264523,-0.99435077
489,0.28102791,-0.014189564,-0.11795061,-0.99606527,-0.90119882,-0.95053345,-0.99655925
490,0.28302122,0.020707886,-0.15977187,-0.99559136,-0.9179921,-0.95799337,-0.99640661
491,0.27710382,-0.013321072,-0.11493253,-0.99566131,-0.85807082,-0.89800365,-0.99641354
492,0.27450554,-0.049374149,-0.06557248,-0.99708911,-0.96647447,-0.97239351,-0.99757837
493,0.27135016,-0.021277032,-0.10487863,-0.99407459,-0.9292348,-0.93397045,-0.99590422
494,0.079402186,0.14062679,-0.1252977,-0.86741484,0.073153146,-0.94344502,-0.86316261
495,0.28204284,-0.057987551,-0.1198413,-0.97145753,-0.82561305,-0.96027868,-0.97484575
496,0.28472725,-0.0092622469,-0.11309078,-0.98879545,-0.95399275,-0.98038082,-0.98919504
497,0.27583242,-0.015331246,-0.10535827,-0.99362594,-0.97094556,-0.98272233,-0.99364452
498,0.27231528,-0.015412665,-0.1070142,-0.99576297,-0.98748439,-0.98043077,-0.99608761
499,0.27099024,-0.013259527,-0.1149968,-0.9877009,-0.92653007,-0.95970947,-0.99129024
500,0.2642178,-0.012400398,-0.092979284,-0.98013229,-0.90345164,-0.94542955,-0.9812281
501,0.26619674,-0.014443952,-0.075342659,-0.97416506,-0.89833168,-0.97014207,-0.97791205
502,0.28617733,-0.020494997,-0.10731703,-0.97652868,-0.91295131,-0.93147894,-0.98007445
503,0.28599478,-0.0176916,-0.14280066,-0.98836705,-0.96224023,-0.9576859,-0.98934201
504,0.26800319,-0.011157346,-0.1226489,-0.99453916,-0.98358762,-0.96391197,-0.99484704
505,0.27493336,-0.016660817,-0.11120669,-0.99115995,-0.98088345,-0.98009124,-0.99151247
506,0.27825684,-0.016752712,-0.10804593,-0.99196469,-0.98080507,-0.9786563,-0.9925132
507,0.27549278,-0.0148767,-0.11276456,-0.99281514,-0.98298448,-0.97096728,-0.99300265
508,0.27528208,0.12667924,0.0788793,-0.90886667,-0.42069353,-0.14708168,-0.92837522
509,0.31210237,-0.047990691,-0.21074605,-0.97811223,-0.8839961,-0.87764728,-0.97844245
510,0.27742856,-0.057169731,-0.12376359,-0.98588594,-0.89860102,-0.95546152,-0.98848629
511,0.27780483,-0.036323811,-0.10447288,-0.98541653,-0.91336145,-0.97719365,-0.98795029
512,0.27725952,-0.0048038739,-0.098744145,-0.99321393,-0.89998404,-0.9758036,-0.99430584
513,0.2761973,0.005411349,-0.10725159,-0.99432643,-0.93552005,-0.96990499,-0.99524171
